from	to	interaction
781	303	shm
781	646	shm
646	906	shm
333	646	shm
359	629	shm
241	223	shm
212	241	shm
732	1021	shm
574	215	shm
359	574	shm
212	781	shm
935	255	shm
842	257	shm
474	842	shm
333	474	shm
73	211	shm
538	691	shm
216	538	shm
732	538	shm
535	92	shm
333	535	shm
642	376	shm
1	642	shm
843	428	shm
212	843	shm
847	451	shm
212	847	shm
212	669	shm
530	67	shm
333	530	shm
333	705	shm
333	679	shm
732	333	shm
73	181	shm
216	217	shm
732	217	shm
888	179	shm
705	939	shm
212	888	shm
888	939	shm
8	1	shm
1	476	shm
1	515	shm
1	783	shm
1	967	shm
1	69	shm
8	141	shm
8	561	shm
8	720	shm
91	969	shm
323	113	shm
113	531	shm
967	113	shm
476	323	shm
476	431	shm
431	887	shm
476	887	shm
561	925	shm
779	49	shm
732	49	shm
732	779	shm
212	453	shm
720	673	shm
212	73	shm
73	715	shm
212	216	shm
212	732	shm
212	859	shm
732	715	shm
732	985	shm
732	651	shm
732	624	shm
732	765	shm
64	75	shm
64	624	shm
859	64	shm
75	518	shm
75	962	shm
962	204	shm
624	518	shm
518	704	shm
624	704	shm
962	704	shm
666	846	shm
882	895	shm
786	373	shm
1018	753	shm
161	684	shm
161	828	shm
161	487	shm
487	286	shm
393	195	shm
794	34	shm
740	931	shm
740	940	shm
940	931	shm
9	491	shm
539	9	shm
107	245	shm
245	585	shm
52	83	shm
83	717	shm
938	351	shm
52	619	shm
52	817	shm
52	176	shm
957	24	shm
997	24	shm
526	997	shm
997	957	shm
584	221	shm
824	439	shm
706	824	shm
947	824	shm
706	439	shm
947	439	shm
201	457	shm
84	201	shm
84	458	shm
84	4	shm
84	293	shm
293	427	shm
84	21	shm
84	122	shm
697	116	shm
464	29	shm
576	14	shm
802	866	shm
788	25	shm
1014	618	shm
138	36	shm
863	36	shm
917	138	shm
618	397	shm
917	677	shm
517	346	shm
346	805	shm
517	506	shm
506	805	shm
517	709	shm
973	232	shm
996	309	shm
848	270	shm
671	82	shm
835	82	shm
979	82	shm
835	671	shm
835	979	shm
198	228	shm
366	108	shm
356	571	shm
571	603	shm
571	784	shm
326	416	shm
658	326	shm
854	326	shm
356	467	shm
356	741	shm
551	416	shm
467	658	shm
467	784	shm
816	467	shm
784	477	shm
741	551	shm
854	551	shm
603	784	shm
741	658	shm
741	854	shm
879	423	shm
989	423	shm
999	423	shm
989	999	shm
752	308	shm
339	313	shm
1020	313	shm
761	987	shm
418	680	shm
607	127	shm
54	209	shm
329	54	shm
54	821	shm
588	103	shm
298	209	shm
329	298	shm
1013	821	shm
728	806	shm
951	59	shm
959	59	shm
1026	59	shm
399	655	shm
822	399	shm
399	951	shm
513	616	shm
822	513	shm
655	577	shm
577	959	shm
655	1026	shm
1026	959	shm
407	236	shm
827	870	shm
417	520	shm
727	495	shm
162	639	shm
797	869	shm
65	501	shm
865	188	shm
986	804	shm
99	448	shm
721	192	shm
801	389	shm
893	389	shm
1007	274	shm
687	497	shm
890	497	shm
890	687	shm
375	949	shm
767	514	shm
858	514	shm
858	767	shm
511	30	shm
1011	175	shm
825	53	shm
766	483	shm
942	884	shm
11	433	shm
11	447	shm
862	699	shm
944	183	shm
868	599	shm
509	0	shm
0	522	shm
899	582	shm
952	478	shm
926	334	shm
722	1024	shm
80	10	shm
10	105	shm
10	142	shm
322	10	shm
382	80	shm
864	80	shm
322	125	shm
382	322	shm
146	608	shm
751	735	shm
735	891	shm
751	891	shm
644	12	shm
402	883	shm
702	710	shm
770	710	shm
191	87	shm
789	87	shm
807	87	shm
880	191	shm
789	807	shm
880	807	shm
482	224	shm
499	593	shm
540	885	shm
275	534	shm
803	275	shm
288	723	shm
758	156	shm
567	277	shm
247	634	shm
777	247	shm
814	634	shm
777	814	shm
830	911	shm
918	272	shm
489	532	shm
489	871	shm
39	490	shm
39	685	shm
737	39	shm
768	39	shm
775	39	shm
840	39	shm
610	737	shm
610	775	shm
664	738	shm
921	664	shm
737	768	shm
737	840	shm
745	738	shm
921	738	shm
921	745	shm
775	768	shm
20	1019	shm
2	760	shm
665	403	shm
