from	to	interaction
2603	2972	shm
2603	1684	shm
2796	3105	shm
2796	3127	shm
2972	2824	shm
2824	1684	shm
2972	1684	shm
3127	3105	shm
378	3002	shm
1539	378	shm
3002	1684	shm
173	1316	shm
173	1648	shm
35	173	shm
1316	3572	shm
1648	1801	shm
3572	1801	shm
1358	2728	shm
2728	1936	shm
2300	2728	shm
2728	3227	shm
26	1133	shm
1215	26	shm
26	1490	shm
26	1939	shm
26	1955	shm
26	2016	shm
26	2047	shm
26	3327	shm
26	3398	shm
26	3550	shm
35	1338	shm
35	1358	shm
35	1826	shm
35	2300	shm
35	2535	shm
35	2896	shm
35	3401	shm
257	1908	shm
257	3147	shm
408	2189	shm
408	2724	shm
642	3182	shm
1133	2395	shm
1133	3243	shm
1490	1214	shm
2016	1214	shm
1214	3243	shm
1215	1488	shm
1358	1925	shm
1358	2738	shm
1488	3243	shm
2016	1495	shm
2016	1818	shm
2395	1818	shm
1925	1936	shm
2300	1936	shm
2300	3227	shm
943	1855	shm
943	3082	shm
943	3442	shm
943	3511	shm
2078	282	shm
282	2106	shm
282	2392	shm
282	2851	shm
282	3278	shm
1628	1227	shm
568	2014	shm
2840	1836	shm
122	1921	shm
1921	3286	shm
260	1551	shm
1861	120	shm
1918	120	shm
380	2448	shm
374	2299	shm
957	1706	shm
997	1427	shm
997	3296	shm
930	2225	shm
483	390	shm
97	1980	shm
97	3310	shm
24	2259	shm
24	2279	shm
891	1279	shm
3520	2647	shm
732	2079	shm
2516	1659	shm
1060	2489	shm
603	1702	shm
1702	2875	shm
1126	1769	shm
1126	1911	shm
1126	2558	shm
2558	2879	shm
593	1917	shm
13	590	shm
13	1057	shm
13	1058	shm
13	1243	shm
13	1317	shm
13	1337	shm
13	2011	shm
13	2022	shm
13	2385	shm
13	2494	shm
13	2537	shm
13	2706	shm
13	2833	shm
13	2878	shm
13	2959	shm
13	3242	shm
433	13	shm
590	1390	shm
590	1450	shm
590	2416	shm
3060	590	shm
2710	590	shm
1243	1450	shm
1243	1745	shm
1317	1713	shm
1337	2416	shm
1337	2518	shm
2825	1450	shm
2416	3492	shm
2706	3492	shm
511	796	shm
3060	2825	shm
2710	2825	shm
3060	2710	shm
433	3060	shm
949	2002	shm
949	2615	shm
949	2978	shm
302	949	shm
1299	2615	shm
184	2903	shm
302	184	shm
302	1752	shm
796	433	shm
412	3279	shm
302	412	shm
2073	3279	shm
302	1299	shm
302	2073	shm
302	2819	shm
433	676	shm
433	1549	shm
433	2196	shm
1173	1963	shm
1052	2122	shm
316	2280	shm
113	3191	shm
113	2137	shm
178	2638	shm
231	1636	shm
231	2804	shm
231	2908	shm
487	2336	shm
328	2115	shm
328	2132	shm
141	2438	shm
141	2828	shm
2940	1437	shm
2285	2780	shm
2663	2914	shm
423	1989	shm
423	2379	shm
423	3019	shm
768	3017	shm
171	3041	shm
2042	3352	shm
854	3066	shm
813	2077	shm
2182	2301	shm
2182	2741	shm
1210	531	shm
531	1510	shm
397	2286	shm
397	2669	shm
1017	2459	shm
1017	2864	shm
1201	2947	shm
786	3294	shm
786	3382	shm
1197	3490	shm
3490	3349	shm
240	2066	shm
240	2325	shm
240	3513	shm
741	1546	shm
436	1545	shm
1476	2455	shm
749	3068	shm
855	2930	shm
855	3144	shm
166	2746	shm
496	1839	shm
158	2865	shm
158	2986	shm
541	3180	shm
541	3383	shm
78	1479	shm
78	2166	shm
78	2909	shm
78	3088	shm
129	779	shm
129	1790	shm
129	1860	shm
129	2322	shm
129	2512	shm
129	2629	shm
129	3194	shm
129	3394	shm
779	1803	shm
779	2085	shm
2166	1743	shm
2512	1803	shm
2166	2653	shm
475	669	shm
710	1614	shm
1086	2682	shm
1355	1308	shm
645	1602	shm
645	2945	shm
358	1819	shm
358	3049	shm
1598	2787	shm
1598	3110	shm
330	1770	shm
982	1881	shm
1477	2295	shm
420	2108	shm
504	1674	shm
1143	1502	shm
1154	2604	shm
1154	3181	shm
3181	2030	shm
2088	2965	shm
695	2712	shm
695	3488	shm
808	3268	shm
1226	2882	shm
458	2387	shm
318	1821	shm
27	1098	shm
27	1281	shm
1652	27	shm
27	2393	shm
1281	1597	shm
2711	1597	shm
648	2803	shm
648	3568	shm
279	2044	shm
1623	834	shm
3168	2074	shm
3168	2087	shm
834	1962	shm
834	3302	shm
3290	3233	shm
241	114	shm
241	3077	shm
115	1612	shm
844	2677	shm
844	3201	shm
3030	438	shm
2927	2848	shm
1212	3419	shm
450	2955	shm
39	69	shm
39	341	shm
39	389	shm
39	1850	shm
39	3386	shm
69	121	shm
69	193	shm
2536	69	shm
341	2275	shm
389	3040	shm
1254	845	shm
1254	3427	shm
3427	1410	shm
819	1050	shm
819	1697	shm
246	3047	shm
246	3421	shm
1096	1162	shm
1096	1838	shm
1096	3521	shm
488	1793	shm
488	3160	shm
1267	1793	shm
453	1387	shm
453	2158	shm
453	2278	shm
3000	453	shm
453	3172	shm
142	1506	shm
142	2820	shm
2426	2093	shm
639	3132	shm
256	908	shm
908	419	shm
935	1983	shm
935	2099	shm
935	2241	shm
935	2247	shm
935	2282	shm
935	3142	shm
1983	2116	shm
1983	2238	shm
1983	2263	shm
2247	2238	shm
2263	2238	shm
2282	2238	shm
3142	2238	shm
699	1632	shm
610	2809	shm
1933	1829	shm
1933	1979	shm
715	2883	shm
289	2545	shm
289	3054	shm
429	2894	shm
1351	1466	shm
774	2217	shm
456	1561	shm
456	1988	shm
160	54	shm
54	2484	shm
160	898	shm
766	2131	shm
766	3505	shm
8	100	shm
274	8	shm
8	532	shm
8	612	shm
8	1193	shm
8	3470	shm
1123	100	shm
100	1145	shm
100	2092	shm
100	2561	shm
274	1123	shm
521	2823	shm
532	1253	shm
532	2133	shm
612	1145	shm
612	2133	shm
612	2627	shm
1145	3304	shm
2133	3304	shm
9	14	shm
9	363	shm
9	522	shm
9	1525	shm
9	1557	shm
9	2026	shm
9	2208	shm
9	2528	shm
9	2734	shm
9	3024	shm
9	3109	shm
9	3133	shm
9	3206	shm
9	3211	shm
14	867	shm
14	951	shm
14	1565	shm
14	1892	shm
1985	14	shm
14	2402	shm
14	2522	shm
14	3251	shm
14	3292	shm
14	3412	shm
14	3456	shm
363	951	shm
363	1222	shm
363	2141	shm
363	2257	shm
522	867	shm
522	1222	shm
522	2061	shm
522	2944	shm
522	3426	shm
867	2150	shm
867	2975	shm
951	1593	shm
2734	1565	shm
3024	2141	shm
3456	2150	shm
3206	2507	shm
3133	2944	shm
1302	2329	shm
1302	2486	shm
792	2958	shm
174	1526	shm
587	2906	shm
921	3530	shm
367	2600	shm
1997	553	shm
1997	3479	shm
981	2226	shm
1508	2699	shm
727	2624	shm
701	1969	shm
437	763	shm
801	3392	shm
1416	1910	shm
1416	3348	shm
1371	2587	shm
805	2210	shm
805	2313	shm
1030	2649	shm
48	1811	shm
48	2250	shm
48	2361	shm
850	3025	shm
1811	2541	shm
490	1774	shm
490	2715	shm
1774	2391	shm
303	2236	shm
303	2665	shm
564	2287	shm
564	2565	shm
1172	638	shm
638	3324	shm
310	2246	shm
310	3575	shm
85	2458	shm
457	3203	shm
910	405	shm
405	1359	shm
405	1454	shm
2938	405	shm
910	1388	shm
1388	1454	shm
23	889	shm
23	1180	shm
23	1428	shm
23	1587	shm
23	2091	shm
23	2584	shm
23	2845	shm
23	2993	shm
23	3037	shm
23	3186	shm
23	3507	shm
889	2307	shm
889	3146	shm
1180	3146	shm
1428	1957	shm
1428	1974	shm
761	2219	shm
1131	1206	shm
1131	1879	shm
1131	3254	shm
1206	3254	shm
894	1700	shm
892	2164	shm
2164	1757	shm
2164	2720	shm
1247	1370	shm
1247	2639	shm
985	1344	shm
985	2411	shm
253	1566	shm
253	1863	shm
253	2826	shm
1566	2110	shm
1863	2218	shm
2826	2110	shm
2826	2218	shm
1291	1690	shm
1291	2690	shm
1291	2698	shm
1168	3393	shm
296	2619	shm
5	10	shm
5	18	shm
5	207	shm
5	1383	shm
5	1484	shm
10	1251	shm
10	1740	shm
10	2424	shm
10	3112	shm
10	3230	shm
10	3329	shm
10	3359	shm
10	3406	shm
18	449	shm
18	1481	shm
18	1499	shm
18	1500	shm
18	2686	shm
207	3097	shm
1383	1251	shm
3329	2818	shm
1114	3358	shm
718	2821	shm
1158	1403	shm
1412	2987	shm
1070	2090	shm
574	2526	shm
3555	1367	shm
987	2457	shm
987	2485	shm
146	2632	shm
1061	2901	shm
1718	2589	shm
388	1959	shm
388	2355	shm
200	2618	shm
451	1487	shm
451	2194	shm
451	3423	shm
281	2454	shm
281	2743	shm
281	2839	shm
281	3200	shm
2839	1807	shm
481	1523	shm
600	2570	shm
600	2652	shm
172	3272	shm
172	3445	shm
1968	2197	shm
3445	1968	shm
3445	2197	shm
73	1293	shm
73	1635	shm
73	2582	shm
1293	3416	shm
2582	1573	shm
2582	3416	shm
263	3542	shm
2107	1538	shm
739	2870	shm
1327	3483	shm
1327	3589	shm
489	2258	shm
624	1999	shm
1443	1537	shm
1443	1800	shm
938	1583	shm
938	3311	shm
208	2555	shm
208	3121	shm
2555	1704	shm
505	1673	shm
505	3269	shm
505	3309	shm
2436	2434	shm
554	2943	shm
1084	1891	shm
1084	2254	shm
1084	2889	shm
1084	3216	shm
1084	3586	shm
1276	1693	shm
1455	1920	shm
1455	1942	shm
1455	3220	shm
1001	2057	shm
1001	3368	shm
572	1252	shm
708	258	shm
258	2727	shm
993	2206	shm
131	63	shm
63	182	shm
63	1141	shm
63	2964	shm
63	3222	shm
63	3332	shm
131	1709	shm
131	2532	shm
182	1742	shm
182	1943	shm
182	2949	shm
182	3189	shm
1141	1742	shm
1141	2911	shm
1141	3221	shm
1709	1742	shm
2421	1742	shm
2964	1742	shm
2532	1943	shm
2964	2421	shm
2421	3189	shm
2532	2664	shm
2532	2911	shm
2964	3189	shm
3318	1812	shm
59	3449	shm
59	1668	shm
59	1728	shm
59	2139	shm
59	2616	shm
59	3015	shm
280	1536	shm
592	3102	shm
72	1995	shm
130	2867	shm
658	1595	shm
658	1639	shm
1402	1864	shm
1075	1513	shm
1075	3090	shm
472	1729	shm
945	2891	shm
413	1650	shm
413	2366	shm
540	1694	shm
540	2006	shm
540	3139	shm
906	1339	shm
906	2529	shm
411	1208	shm
411	1572	shm
317	2788	shm
195	2681	shm
195	3125	shm
356	1874	shm
356	3032	shm
332	3188	shm
3188	1736	shm
745	2142	shm
745	3557	shm
745	3581	shm
237	3050	shm
3063	1528	shm
3063	1859	shm
3063	2748	shm
1349	2519	shm
760	3237	shm
459	1577	shm
459	2277	shm
459	3322	shm
579	1530	shm
579	3271	shm
579	3584	shm
777	1950	shm
777	2670	shm
2670	3387	shm
123	2567	shm
384	1649	shm
277	1763	shm
277	2171	shm
277	2843	shm
1467	2181	shm
1467	3052	shm
1467	3366	shm
154	2478	shm
863	2308	shm
1160	1588	shm
1160	2585	shm
1160	2776	shm
2245	1588	shm
527	1452	shm
959	2893	shm
716	1876	shm
716	3014	shm
968	2598	shm
968	3250	shm
878	3321	shm
2594	2160	shm
2770	2430	shm
1118	3158	shm
468	1677	shm
191	2488	shm
314	1038	shm
1178	1661	shm
559	2060	shm
2544	0	shm
0	37	shm
0	64	shm
0	106	shm
0	180	shm
0	220	shm
0	304	shm
0	664	shm
0	2101	shm
0	2418	shm
0	2613	shm
0	2683	shm
0	2862	shm
0	3339	shm
37	3	shm
3	452	shm
3	824	shm
3	917	shm
3	1753	shm
3	1996	shm
3	2015	shm
3	2410	shm
3	2783	shm
37	518	shm
37	1211	shm
37	1313	shm
37	1590	shm
37	1670	shm
37	1778	shm
37	2165	shm
37	2543	shm
37	2814	shm
37	2951	shm
37	1641	shm
64	1213	shm
64	1938	shm
64	2109	shm
64	2654	shm
64	2671	shm
64	3468	shm
64	3537	shm
77	2008	shm
77	2928	shm
77	3440	shm
77	3510	shm
106	1274	shm
106	1313	shm
106	2997	shm
106	3415	shm
106	3468	shm
180	1211	shm
180	1485	shm
180	2109	shm
180	2382	shm
180	2435	shm
180	2659	shm
180	2829	shm
180	2997	shm
180	3373	shm
180	3501	shm
180	3529	shm
220	1274	shm
220	1938	shm
220	2264	shm
220	2814	shm
220	3529	shm
304	1590	shm
304	1771	shm
304	2271	shm
304	2492	shm
518	442	shm
442	2477	shm
1211	452	shm
452	2850	shm
518	1717	shm
664	2271	shm
664	2380	shm
664	2410	shm
664	3012	shm
1313	824	shm
824	2563	shm
1590	917	shm
917	1613	shm
1590	1554	shm
1554	1613	shm
2814	1717	shm
3529	1782	shm
2683	1880	shm
2814	1996	shm
3468	2380	shm
2683	2410	shm
234	2934	shm
169	2588	shm
169	2717	shm
169	2725	shm
376	3438	shm
705	3562	shm
3073	462	shm
400	1795	shm
596	2231	shm
1124	2140	shm
1124	3439	shm
633	1000	shm
1000	2666	shm
862	2620	shm
843	3113	shm
1720	3076	shm
3518	1982	shm
3518	2235	shm
3518	2297	shm
1400	2396	shm
3253	1548	shm
781	2125	shm
2916	2188	shm
922	1862	shm
999	3561	shm
748	1621	shm
2480	190	shm
232	1964	shm
56	2404	shm
56	2556	shm
56	2609	shm
56	1664	shm
1100	3020	shm
227	1113	shm
1113	3377	shm
1397	3299	shm
250	387	shm
387	331	shm
119	737	shm
119	1436	shm
119	3266	shm
737	2035	shm
737	3018	shm
904	2479	shm
1436	3018	shm
611	1504	shm
1195	2089	shm
1249	2062	shm
967	1379	shm
967	2913	shm
1379	1951	shm
1379	2540	shm
2913	2540	shm
546	2886	shm
966	1878	shm
605	103	shm
218	1007	shm
1376	3150	shm
1013	2049	shm
1013	2178	shm
3353	2842	shm
3353	3564	shm
694	1992	shm
778	1417	shm
778	2341	shm
2341	1789	shm
3464	1789	shm
2341	3464	shm
3217	3454	shm
793	1779	shm
983	1714	shm
983	3320	shm
934	2466	shm
846	2124	shm
3051	865	shm
482	3546	shm
1228	3533	shm
470	1515	shm
470	1929	shm
980	1521	shm
484	3297	shm
520	2510	shm
700	3005	shm
598	3056	shm
900	3524	shm
1656	1791	shm
1	1474	shm
1	1691	shm
1	1725	shm
1	1905	shm
1	2145	shm
1	2305	shm
1	2335	shm
1	2514	shm
1	3061	shm
1	3177	shm
167	3433	shm
515	1935	shm
1008	3252	shm
608	3484	shm
690	1715	shm
647	1439	shm
74	228	shm
74	1394	shm
74	2347	shm
74	2450	shm
228	3083	shm
228	3357	shm
228	3509	shm
1394	2038	shm
1394	3357	shm
108	1817	shm
108	2130	shm
108	2812	shm
108	3341	shm
68	477	shm
68	1248	shm
68	2607	shm
68	3149	shm
81	1322	shm
81	1401	shm
81	1883	shm
81	2134	shm
81	2252	shm
343	2032	shm
343	2830	shm
343	2877	shm
477	1977	shm
2041	477	shm
1248	1705	shm
1322	1306	shm
1401	1306	shm
928	2273	shm
928	3587	shm
319	1761	shm
206	2625	shm
206	3369	shm
693	3531	shm
789	2855	shm
789	3185	shm
689	2065	shm
643	2718	shm
534	2661	shm
226	2229	shm
226	2333	shm
226	2375	shm
1174	2338	shm
2338	2072	shm
3028	2072	shm
2338	3028	shm
49	19	shm
19	322	shm
19	721	shm
19	773	shm
19	1399	shm
19	1415	shm
19	1552	shm
19	1747	shm
19	1827	shm
19	1844	shm
19	2075	shm
19	2648	shm
19	2995	shm
19	3364	shm
49	752	shm
49	880	shm
49	1224	shm
49	1625	shm
49	1898	shm
49	2013	shm
49	3422	shm
49	3522	shm
752	322	shm
322	2580	shm
322	2815	shm
322	2847	shm
322	2872	shm
880	721	shm
721	1578	shm
721	2815	shm
721	3274	shm
752	1509	shm
752	2956	shm
752	3525	shm
1224	773	shm
773	1533	shm
773	2580	shm
1224	1579	shm
1415	1533	shm
1415	2036	shm
1415	2872	shm
1898	1509	shm
1625	1827	shm
1625	1882	shm
1625	3274	shm
1827	3274	shm
1898	2847	shm
2013	2847	shm
333	432	shm
333	606	shm
398	1857	shm
2289	606	shm
606	3022	shm
1857	2354	shm
882	3313	shm
1342	2505	shm
1342	3293	shm
1157	3494	shm
1085	1733	shm
1129	3183	shm
1255	3122	shm
1054	2954	shm
288	1738	shm
288	2508	shm
288	2920	shm
1852	2223	shm
2473	1240	shm
198	2176	shm
198	3171	shm
696	1993	shm
666	2172	shm
666	3523	shm
806	1843	shm
806	1092	shm
806	2628	shm
806	3356	shm
1092	3298	shm
379	1767	shm
1456	2281	shm
1456	2662	shm
1456	2691	shm
1893	2662	shm
134	2023	shm
309	1646	shm
309	2117	shm
50	1978	shm
50	2816	shm
402	754	shm
754	2146	shm
1203	3228	shm
1949	2037	shm
2756	3027	shm
2009	1904	shm
692	2220	shm
692	3565	shm
2064	3095	shm
1233	2779	shm
602	2326	shm
262	1200	shm
770	2349	shm
770	2376	shm
770	2641	shm
2641	3140	shm
386	2751	shm
560	1707	shm
1235	2331	shm
1462	2427	shm
307	1804	shm
307	2157	shm
1470	2071	shm
1112	2040	shm
82	204	shm
82	1679	shm
82	2446	shm
204	1998	shm
204	2731	shm
204	3256	shm
204	3270	shm
204	3345	shm
1679	1776	shm
1679	3256	shm
3256	1776	shm
755	2976	shm
1196	2274	shm
670	2596	shm
991	1815	shm
473	2163	shm
971	1231	shm
912	2635	shm
912	3547	shm
668	1575	shm
853	3326	shm
1055	3402	shm
336	1721	shm
336	2244	shm
1134	1777	shm
994	2352	shm
291	2961	shm
584	2100	shm
584	3404	shm
2554	2790	shm
2256	425	shm
2048	702	shm
1128	1027	shm
1128	2096	shm
2606	2437	shm
1037	1611	shm
1037	2874	shm
1037	3208	shm
176	1762	shm
176	2497	shm
1314	2239	shm
415	2941	shm
415	3502	shm
199	2162	shm
188	1884	shm
1014	2045	shm
355	2705	shm
62	1781	shm
62	1966	shm
62	2080	shm
62	2394	shm
62	2650	shm
62	2713	shm
62	2774	shm
62	3135	shm
62	3496	shm
871	2757	shm
703	2221	shm
703	2251	shm
729	876	shm
729	3086	shm
283	1103	shm
283	1940	shm
283	3263	shm
1103	3156	shm
1103	3478	shm
2749	1698	shm
2749	2240	shm
2749	3187	shm
979	2270	shm
979	2933	shm
1360	3493	shm
1360	3548	shm
544	1894	shm
544	2443	shm
508	1828	shm
508	2495	shm
338	3021	shm
324	2801	shm
239	1586	shm
571	2784	shm
2784	1888	shm
431	2296	shm
499	1568	shm
499	3163	shm
247	2766	shm
342	1341	shm
342	1755	shm
342	2483	shm
245	3473	shm
17	1319	shm
17	3007	shm
17	3372	shm
17	3400	shm
3545	3215	shm
677	1787	shm
677	2476	shm
677	2892	shm
562	2742	shm
1315	1189	shm
1315	3131	shm
1315	3331	shm
2977	1956	shm
1334	2462	shm
1334	2470	shm
1334	2753	shm
661	1507	shm
1047	1503	shm
662	2028	shm
3486	1644	shm
733	3355	shm
441	1619	shm
441	2767	shm
441	3528	shm
3528	2852	shm
1271	2324	shm
153	2999	shm
625	2123	shm
625	2527	shm
625	2723	shm
2723	1512	shm
2123	2980	shm
2723	2623	shm
